t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1669014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1841517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2019395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2238247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2496338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2736182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2988577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3236934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3486019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3751287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3985863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4239506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4485496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4736648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4987305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5236807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5486661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5734267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5987695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6236179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.648594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6735148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6990297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7233846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7484435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7735217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7985596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.823553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8483635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8741568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8983469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9237024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9489139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9734448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9985172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.023538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.049219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.07359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.098598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.123564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.148589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.173671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.198331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.223931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.248659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.27378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.298588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.32363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.348533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.373466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.398855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.423528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.448611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.473368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.498958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.523486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.548913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.573726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.598165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.623415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.648474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.674071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.69861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.723434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.748489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.77345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.798541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.823494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.848864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.874598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.898612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.923602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.948468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.973551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.998713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.023589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.049301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.073975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.098624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.123977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.148513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.173665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.198432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.223905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.248853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.273624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.298657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.323694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.348752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.373853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.398287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.423855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.448645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.47378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.498337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.523918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.548369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.573536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.598161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.623423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.648647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.673968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.698676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.723643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.748583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.7737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.799218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.824079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.848487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.873959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.89853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.923434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.948507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.97368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2.999339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3.023425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3.048796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3.073573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3.098599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3.123821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3.148708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3.174155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3.198568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3.223479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

