t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1763489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1945387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1987066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2034756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2162864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2295196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2411347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2535432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2662943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2784042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2909863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3037199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3158633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3283992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.341381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3536149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3659798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3788572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3912231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4036464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4166633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4284759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4413138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4545435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4660187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4787589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4915339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5037656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5159141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5292814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5413323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5541187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5669182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5785812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5911153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6041941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6163401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6286936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6418722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6536627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6661999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6788438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6914579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7036019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7167138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7286636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7412032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7543588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7661318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.778588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.791958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8037388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8160544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8292931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.841629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.853504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8662817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8788356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8912792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9042125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9163641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9286877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9423422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9536553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9663685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9792099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9913374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.003901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.041709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.054536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.066611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.07913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.092075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.104074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.11656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.129898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.141794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.154976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.169528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.182223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.19252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.205307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.276148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.289208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.29471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.304983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.319327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.334041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.342938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.354656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.367273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.379189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.392368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.404555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.416648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.429201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.442111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.454524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.467226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.480643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.492281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.504719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.51843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.529666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.542286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.555249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.567068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.580163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.592911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.604664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.617505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.630301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.642409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.654805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.667618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.680078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.692184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.707476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.717159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.73012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.745391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.755327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.767857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

