t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2135844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2194371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2238553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2288239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2396768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2507511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2619338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2731469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.284296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2954306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3065639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3178009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3291487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3401914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3515234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3624734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.373864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3852457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3963244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4072515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4184958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4301455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4408017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4520632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4632272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4748533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4855206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4967307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5080265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5189847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5302607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5417223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.552607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5637517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5751008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5860069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5971972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.608764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6200535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6310608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6420755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6530379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6642227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6754333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6865707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6981739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7088911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7200751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7312217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7424463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7536587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7651376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.776069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7871827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7982522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8094248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8207581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8320068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8429017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.854288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8654749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8766078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.8877028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.898859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9099461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9260776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9373046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9486499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9594626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9706757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9819127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.9930823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.004523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.01532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.026746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.037529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.048992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.060007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.071181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.082303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.093463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.104789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.115815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.127053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.138288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.149559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.160673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.171607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.18287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.194072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.205185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.21642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.227499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.239391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.249866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.261375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.272196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.28346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.294561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.305749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.31722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.32806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.339067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.350497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.366977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.372998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.384595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.395596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.406315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.428911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.440411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.452053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.463455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.477388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.484944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.497164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.508808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.520441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.53169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.544912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.563329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1.574219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

