t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1451169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1517065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1558322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1603229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1644358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1691816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1730517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1772198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1822573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1864627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1905433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1944056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.1984043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2024305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2067753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2110684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2150103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2189274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2230018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2270422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2310647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2350865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2398882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2439846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2479739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2521881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2576037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2627059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.266396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2704119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2750317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2794325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.283593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2880067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2920005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.2960404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3000223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3071948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3134224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3175214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3215026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3257305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3301826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3341158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3381312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3426867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3472512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3511723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.355351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3600252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3636502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.367674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3723528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3765498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3815438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3854793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3894725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3934408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.3975051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.402974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4070211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4113117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4154456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4197127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4249251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.429793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4338448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.437819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4420362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4468346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4509743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4553188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4620795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4664591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.470848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4752255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4802445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4841495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4883555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.4951884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5004268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5047529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.510757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5171125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5210867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5251105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.529534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5365679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5408117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5447405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5506104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5546816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5594822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5630787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5670374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5712115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5755761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5898805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.594961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.5990237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.604464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.609219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6133072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6248699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6388089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6429681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6469821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6510448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6552702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6594706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6638888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6692027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6756642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6811897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6852329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6894406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.6977005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7022199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7066478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7109428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7149363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.719101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

0.7234218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

